,path,ASN_exists,ASN_wavfile,D,DSN_exists,DSN_wavfile,Eseismic,Fs,R,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,checked,corrected_ASN_mseed,corrected_DSN_mseed,day,delete,e,elev,energy,filetime,h,hour,ignore,index,kurtosis,l,lat,level_0,lon,magA,magE,medianF,minute,month,class,noise_level,num_gaps,num_traces,peakA,peakF,peakamp,peaktime,percent_availability,quality,r,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,split,subclass,t,length,weight,year,f0,f1
28,miniseed_c/MVOE_/2000/01/2000-01-16-0023-40S.MVO___019.mseed,False,,0.0,True,2000-01-16-0023-40S.MVO___019,12893.4352484,75.0,0.0,0.902369630671,-0.974000960883,5.55,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-16-0023-40S.MVO___019.mseed,16.0,False,0.0,270.0,2.26707437508e-11,2000-01-16T00:23:40.040000Z,0.0,0.0,False,205,1.08,0.0,16.7130555555,205,-62.2098611111,0.531979121902,-0.961335909218,9.5,23.0,1.0,r,1.62644695679e-06,0.0,10.0,2.15892829705e-07,0.95,5.44306883828e-06,13.07,100.0,12.18,100.0,-4.00543597555e-07,3.93952538278e-06,1.88459422566e-09,8.93379961816e-09,-4.58064113334e-06,7.81728432695e-07,7.7299559322e-07,4.8555112985e-07,40.04,16-0023-40L.S200001,5.44306883828e-06,-0.07,2.85478588725,False,r,0.0,,3.0,2000.0,,
29,miniseed_c/MVOE_/2000/01/2000-01-16-0057-42S.MVO___019.mseed,False,,0.0,True,2000-01-16-0057-42S.MVO___019,7295.58306072,75.0,0.0,0.533858079319,-0.809985918064,2.05,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-16-0057-42S.MVO___019.mseed,16.0,False,0.0,318.5,1.53926674601e-11,2000-01-16T00:57:42.040000Z,0.0,0.0,False,208,3.3,0.0,16.7283333333,208,-62.205,0.384708319556,-1.12992738314,8.2,57.0,1.0,r,1.55841888859e-06,0.0,10.0,2.37342890069e-07,0.7,3.53036090101e-06,13.91,100.0,12.0,100.0,-3.34309241127e-07,3.20375518817e-06,-5.29729975772e-09,-3.82611802145e-09,-3.1266610884e-06,7.03352827266e-07,7.0316314009e-07,3.99526333417e-07,42.04,16-0057-42L.S200001,3.53036090101e-06,-0.055,2.58230584886,False,r,0.0,,6.0,2000.0,,
30,miniseed_c/MVOE_/2000/01/2000-01-16-0828-40S.MVO___019.mseed,False,,0.0,True,2000-01-16-0828-40S.MVO___019,19066.2998447,75.0,0.0,0.418910254237,-1.38780597703,3.8,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-16-0828-40S.MVO___019.mseed,16.0,False,49.0,253.0,3.12727869791e-11,2000-01-16T08:28:40.040000Z,0.0,8.0,False,218,0.33,0.0,16.7188888888,218,-62.2147222222,0.465095072894,-0.846869656236,8.8,28.0,1.0,r,1.45549423421e-06,0.0,10.0,2.69630931244e-07,0.7,3.04265710863e-06,29.96,100.0,15.51,50.0,-4.6645714148e-07,2.80894301541e-06,-1.81392285596e-09,4.17497448474e-09,-2.83354942159e-06,7.26527343853e-07,7.26515568186e-07,4.81246701123e-07,40.04,16-0828-40L.S200001,3.04265710863e-06,-0.02,2.01293401962,False,e,0.0,,7.0,2000.0,,
31,miniseed_c/MVOE_/2000/01/2000-01-16-1413-20S.MVO___019.mseed,False,,0.0,True,2000-01-16-1413-20S.MVO___019,15931.2238358,75.0,0.0,0.199836861454,-1.39859865375,3.95,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-16-1413-20S.MVO___019.mseed,16.0,False,40.0,318.5,3.73753011714e-11,2000-01-16T14:13:20.040000Z,0.0,14.0,False,222,0.34,0.0,16.7225,222,-62.205,0.447696613994,-0.899281201926,7.55,13.0,1.0,r,1.71888486876e-06,0.0,10.0,3.14275209465e-07,0.75,3.78480565153e-06,24.73,100.0,13.21,60.0,-5.80592765173e-07,3.52935199033e-06,-9.08918795892e-10,1.45474075162e-09,-3.14351294876e-06,8.91748210157e-07,8.91594756532e-07,5.79198383364e-07,20.04,16-1413-20L.S200001,3.78480565153e-06,0.015,2.02112609734,False,e,0.0,,7.0,2000.0,,
32,miniseed_c/MVOE_/2000/01/2000-01-16-1422-01S.MVO___019.mseed,False,,0.0,True,2000-01-16-1422-01S.MVO___019,103639.820448,75.0,0.0,-0.274805738347,-1.91687853051,4.75,0.75,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-16-1422-01S.MVO___019.mseed,16.0,False,0.0,270.0,1.95021207836e-10,2000-01-16T14:22:01.040000Z,0.0,14.0,False,223,3.185,0.0,16.7225,223,-62.2098611111,0.913622899747,-0.356888825739,6.55,22.0,1.0,r,3.05433660397e-06,0.0,10.0,4.95078521264e-07,2.8,9.04419182014e-06,29.52,100.0,11.065,100.0,-8.14466927533e-07,7.99927669735e-06,-4.25627362111e-09,-4.26985770395e-09,-9.04419182014e-06,1.52370109794e-06,1.52291392112e-06,7.84995027952e-07,1.04,16-1422-01L.S200001,9.04419182014e-06,0.015,2.75893691858,False,r,0.0,,8.0,2000.0,,
33,miniseed_c/MVOE_/2000/01/2000-01-18-1413-27S.MVO___019.mseed,False,,0.0,True,2000-01-18-1413-27S.MVO___019,6455.82789315,75.0,0.0,-0.483431973435,-2.06601169039,3.9,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-18-1413-27S.MVO___019.mseed,18.0,False,0.0,318.5,1.33841020919e-11,2000-01-18T14:13:27.040000Z,0.0,14.0,False,281,1.36,0.0,16.7283333333,281,-62.205,0.314256112672,-1.16341296737,6.1,13.0,1.0,r,1.33752804856e-06,0.0,10.0,2.34133480287e-07,1.6,2.64781595728e-06,18.065,100.0,10.26,100.0,-3.82665180096e-07,2.36389441394e-06,1.38723804178e-09,1.32803079765e-08,-2.64781595728e-06,6.18351760831e-07,6.18097576769e-07,3.9811268877e-07,27.04,18-1413-27L.S200001,2.64781595728e-06,0.015,1.91740800753,False,r,0.0,,6.0,2000.0,,
34,miniseed_c/MVOE_/2000/01/2000-01-19-0015-00S.MVO___019.mseed,False,,0.0,True,2000-01-19-0015-00S.MVO___019,8203.55441897,75.0,0.0,-0.115858122723,-1.60085397703,3.85,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-0015-00S.MVO___019.mseed,19.0,False,0.0,270.0,2.16771639238e-11,2000-01-19T00:15:00.040000Z,0.0,0.0,False,314,0.635,0.0,16.7225,314,-62.2098611111,0.316333287261,-1.09067562055,6.15,15.0,1.0,r,1.29559127612e-06,0.0,10.0,2.4448060369e-07,1.25,2.76288189063e-06,27.91,100.0,9.43,60.0,-3.83837034204e-07,2.38767680494e-06,7.68052502122e-10,-1.03751186962e-09,-2.67884353593e-06,6.33065270417e-07,6.33049116603e-07,3.76184902553e-07,0.04,19-0015-00L.S200001,2.76288189063e-06,0.045,2.17986351738,False,r,0.0,,2.0,2000.0,,
35,miniseed_c/MVOE_/2000/01/2000-01-19-0030-40S.MVO___019.mseed,False,,0.0,True,2000-01-19-0030-40S.MVO___019,5766.25219174,75.0,0.0,-0.0175547251275,-1.61865153355,3.75,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-0030-40S.MVO___019.mseed,19.0,False,0.0,270.0,1.29486042162e-11,2000-01-19T00:30:40.040000Z,0.0,0.0,False,317,0.7,0.0,16.7130555555,317,-62.2098611111,0.248009144247,-1.19689219859,6.15,30.0,1.0,r,1.29286582801e-06,0.0,10.0,2.0774620026e-07,1.65,2.3476612965e-06,17.845,100.0,10.42,100.0,-3.6229026865e-07,2.3476612965e-06,-3.59756524398e-09,-1.24765811578e-08,-2.0991363269e-06,5.90559050276e-07,5.89313531692e-07,3.64887320744e-07,40.04,19-0030-40L.S200001,2.3476612965e-06,0.045,2.09240105028,False,r,0.0,,2.0,2000.0,,
36,miniseed_c/MVOE_/2000/01/2000-01-19-0039-49S.MVO___019.mseed,False,,0.0,True,2000-01-19-0039-49S.MVO___019,3973.49661566,75.0,0.0,-0.26272977426,-1.53698352532,3.4,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-0039-49S.MVO___019.mseed,19.0,False,0.0,270.0,9.31963390388e-12,2000-01-19T00:39:49.040000Z,0.0,0.0,False,318,0.335,0.0,16.7130555555,318,-62.2098611111,0.197867363514,-1.30055891508,6.75,39.0,1.0,r,1.12459854946e-06,0.0,10.0,2.18375174589e-07,1.0,2.10291905491e-06,14.86,100.0,12.26,80.0,-3.71619999903e-07,1.77844302872e-06,-8.32456692419e-09,-1.02265960052e-08,-2.06796535213e-06,5.39585611198e-07,5.38055258361e-07,2.98551629136e-07,49.04,19-0039-49L.S200001,2.10291905491e-06,0.01,1.69389012017,False,r,0.0,,7.0,2000.0,,
37,miniseed_c/MVOE_/2000/01/2000-01-19-0042-46S.MVO___019.mseed,False,,0.0,True,2000-01-19-0042-46S.MVO___019,8280.92975824,75.0,0.0,-0.492423741908,-2.01396341316,3.65,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-0042-46S.MVO___019.mseed,19.0,False,0.0,270.0,1.86948559119e-11,2000-01-19T00:42:46.040000Z,49.0,0.0,False,319,1.335,0.0,16.7130555555,319,-62.2098611111,0.425228695955,-1.08875824768,6.0,42.0,1.0,r,1.58156121839e-06,0.0,10.0,2.72375371568e-07,2.0,3.08923115022e-06,17.49,100.0,9.09,50.0,-4.60990624536e-07,2.62136070965e-06,1.26671092357e-09,2.27338480916e-09,-2.91698191876e-06,7.01303659183e-07,7.01300908631e-07,4.19577467058e-07,46.04,19-0042-46L.S200001,3.08923115022e-06,-0.04,2.15852160108,False,t,0.0,,2.0,2000.0,,
38,miniseed_c/MVOE_/2000/01/2000-01-19-1326-01S.MVO___019.mseed,False,,0.0,True,2000-01-19-1326-01S.MVO___019,2231.49968162,75.0,0.0,-0.750035240772,-2.18788821422,3.6,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-1326-01S.MVO___019.mseed,19.0,False,0.0,318.5,5.52238723742e-12,2000-01-19T13:26:01.040000Z,0.0,13.0,False,353,0.455,0.0,16.7130555555,353,-62.205,0.0423025505145,-1.4677742894,6.75,26.0,1.0,r,8.67812218598e-07,0.0,10.0,1.65984554397e-07,1.2,1.61190235908e-06,15.025,100.0,10.51,100.0,-2.60004025893e-07,1.39204474744e-06,2.9975091951e-09,2.34500440541e-09,-1.45738766443e-06,4.27937145236e-07,4.27891713878e-07,2.92790946387e-07,1.04,19-1326-01L.S200001,1.61190235908e-06,-0.03,1.72288033162,False,r,0.0,,7.0,2000.0,,
39,miniseed_c/MVOE_/2000/01/2000-01-19-1345-22S.MVO___019.mseed,False,,0.0,True,2000-01-19-1345-22S.MVO___019,2100.19402732,75.0,0.0,-0.395545274154,-1.52010398299,2.25,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-1345-22S.MVO___019.mseed,19.0,False,0.0,270.0,5.18715863374e-12,2000-01-19T13:45:22.040000Z,0.0,13.0,False,357,0.21,0.0,16.7225,357,-62.2098611111,0.0632266059703,-1.49122723906,6.65,45.0,1.0,r,8.33295003744e-07,0.0,10.0,1.76398788781e-07,0.8,1.5386618377e-06,14.855,100.0,11.24,60.0,-2.27842149963e-07,1.33108421859e-06,-6.53570605886e-10,1.19716857394e-09,-1.49310012128e-06,4.08865484047e-07,4.0837256705e-07,2.80661094052e-07,22.04,19-1345-22L.S200001,1.5386618377e-06,-0.08,1.73760471268,False,r,0.0,,2.0,2000.0,,
40,miniseed_c/MVOE_/2000/01/2000-01-19-1350-34S.MVO___019.mseed,False,,0.0,True,2000-01-19-1350-34S.MVO___019,5110.72645578,75.0,0.0,-0.817373648829,-2.11989629883,3.35,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-1350-34S.MVO___019.mseed,19.0,False,0.0,270.0,1.38849506882e-11,2000-01-19T13:50:34.040000Z,0.0,13.0,False,359,1.79,0.0,16.7130555555,359,-62.2098611111,0.302590224841,-1.2287853312,6.1,50.0,1.0,r,1.1998534793e-06,0.0,10.0,2.00569453442e-07,1.25,2.33352047166e-06,17.855,100.0,9.515,100.0,-2.8422258484e-07,2.30763790911e-06,-1.73606747556e-09,-2.60759869255e-09,-2.20313481487e-06,5.24752376831e-07,5.24713939146e-07,2.78106458465e-07,34.04,19-1350-34L.S200001,2.33352047166e-06,-0.01,2.31054234859,False,r,0.0,,7.0,2000.0,,
41,miniseed_c/MVOE_/2000/01/2000-01-19-1353-38S.MVO___019.mseed,False,,0.0,True,2000-01-19-1353-38S.MVO___019,16923.0441742,75.0,0.0,-1.5103085139,-2.64518554032,3.4,0.95,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-1353-38S.MVO___019.mseed,19.0,False,0.0,270.0,2.69343647827e-11,2000-01-19T13:53:38.040000Z,0.0,13.0,False,360,2.34,0.0,16.7225,360,-62.2098611111,0.495348378112,-0.885657007735,5.05,53.0,1.0,r,1.67170317227e-06,0.0,10.0,3.32230389311e-07,2.25,3.42443193434e-06,16.81,100.0,11.355,80.0,-3.41112667102e-07,3.23415404621e-06,1.3798196222e-09,-7.66379063795e-10,-3.29862171908e-06,7.57012874539e-07,7.56956450168e-07,3.63310149511e-07,38.04,19-1353-38L.S200001,3.42443193434e-06,-0.015,2.1053251168,False,r,0.0,,5.0,2000.0,,
42,miniseed_c/MVOE_/2000/01/2000-01-19-1357-54S.MVO___019.mseed,False,,0.0,True,2000-01-19-1357-54S.MVO___019,4340.85849209,75.0,0.0,-0.436033750559,-1.74083868665,1.9,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-1357-54S.MVO___019.mseed,19.0,False,0.0,318.5,1.12512138808e-11,2000-01-19T13:57:54.040000Z,0.0,13.0,False,362,0.805,0.0,16.7094444444,362,-62.2019444444,0.0873484146179,-1.29007236759,6.4,57.0,1.0,r,7.30207542246e-07,0.0,10.0,1.53546958167e-07,0.7,1.69086755273e-06,19.16,100.0,12.115,90.0,-2.36711120068e-07,1.67842941451e-06,1.13853547379e-09,1.71392273315e-09,-1.56321138972e-06,3.84694151074e-07,3.843815341e-07,2.52938169907e-07,54.04,19-1357-54L.S200001,1.69086755273e-06,0.005,2.4045293286,False,r,0.0,,3.0,2000.0,,
43,miniseed_c/MVOE_/2000/01/2000-01-19-1403-52S.MVO___019.mseed,False,,0.0,True,2000-01-19-1403-52S.MVO___019,3362.5981542,75.0,0.0,-0.571864103919,-1.92685326476,3.25,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-1403-52S.MVO___019.mseed,19.0,False,40.0,270.0,6.84889193755e-12,2000-01-19T14:03:52.040000Z,0.0,14.0,False,365,0.44,0.0,16.7225,365,-62.2098611111,0.120570674315,-1.34888529782,6.65,3.0,1.0,r,9.00686404051e-07,0.0,10.0,1.59225984061e-07,0.95,1.80702137064e-06,16.82,100.0,13.09,60.0,-2.68590984007e-07,1.61813707047e-06,2.28718331529e-09,-1.01026660638e-09,-1.52769346126e-06,4.35654104699e-07,4.35644525047e-07,2.68805477641e-07,52.04,19-1403-52L.S200001,1.80702137064e-06,0.035,1.83279844436,False,e,0.0,,5.0,2000.0,,
44,miniseed_c/MVOE_/2000/01/2000-01-19-1416-00S.MVO___019.mseed,False,,0.0,True,2000-01-19-1416-00S.MVO___019,9048.6266871,75.0,0.0,-1.03014704987,-2.41201000267,3.95,0.6,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-1416-00S.MVO___019.mseed,19.0,False,0.0,270.0,1.40523399406e-11,2000-01-19T14:16:00.040000Z,0.0,14.0,False,370,1.825,0.0,16.7225,370,-62.2098611111,0.355833877831,-1.06400406338,5.95,16.0,1.0,r,1.37450492653e-06,0.0,10.0,2.474528719e-07,2.75,2.56874110546e-06,18.155,100.0,13.815,50.0,-3.47063641623e-07,2.41341147438e-06,4.95436432228e-09,-4.56597387996e-09,-2.56874110546e-06,5.92704542912e-07,5.92238490798e-07,3.36865989648e-07,0.04,19-1416-00L.S200001,2.56874110546e-06,-0.02,2.00731537986,False,t,0.0,,2.0,2000.0,,
45,miniseed_c/MVOE_/2000/01/2000-01-19-1418-52S.MVO___019.mseed,False,,0.0,True,2000-01-19-1418-52S.MVO___019,9167.76650277,75.0,0.0,0.0341290746765,-1.55889814767,5.05,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-1418-52S.MVO___019.mseed,19.0,False,0.0,270.0,1.77623222981e-11,2000-01-19T14:18:52.040000Z,0.0,14.0,False,372,1.125,0.0,16.7225,372,-62.2098611111,0.318731745855,-1.06374585611,6.3,18.0,1.0,r,1.13610276735e-06,0.0,10.0,1.94930678381e-07,3.1,2.44696944597e-06,16.11,100.0,11.56,80.0,-3.47207393082e-07,2.14766450101e-06,9.60322815991e-09,9.82325488894e-09,-2.44696944597e-06,5.52945511541e-07,5.52378561515e-07,3.34733690834e-07,52.04,19-1418-52L.S200001,2.44696944597e-06,-0.08,2.00962682819,False,r,0.0,,4.0,2000.0,,
46,miniseed_c/MVOE_/2000/01/2000-01-19-1435-10S.MVO___019.mseed,False,,0.0,True,2000-01-19-1435-10S.MVO___019,20183.1409325,75.0,0.0,-0.0690250387607,-1.81244733783,4.45,1.2,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-1435-10S.MVO___019.mseed,19.0,False,0.0,253.0,3.87181392752e-11,2000-01-19T14:35:10.040000Z,0.0,14.0,False,382,3.08,0.0,16.7188888888,382,-62.2147222222,0.509131921623,-0.838746171794,6.35,35.0,1.0,r,1.42481181747e-06,0.0,10.0,2.75613022391e-07,2.85,4.046875647e-06,31.65,100.0,11.005,90.0,-4.30237994451e-07,3.51556128969e-06,2.75972394874e-09,5.96730128749e-09,-3.90187470093e-06,7.64621097831e-07,7.64578813618e-07,4.01035317993e-07,10.04,19-1435-10L.S200001,4.046875647e-06,-0.065,2.65789424827,False,r,0.0,,7.0,2000.0,,
47,miniseed_c/MVOE_/2000/01/2000-01-19-1438-58S.MVO___019.mseed,False,,0.0,True,2000-01-19-1438-58S.MVO___019,4864.83044475,75.0,0.0,-0.506533091122,-2.13664759667,4.3,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-1438-58S.MVO___019.mseed,19.0,False,0.0,270.0,1.04682542535e-11,2000-01-19T14:38:58.040000Z,0.0,14.0,False,384,1.13,0.0,16.7225,384,-62.2098611111,0.332119757057,-1.24198313828,6.15,38.0,1.0,r,1.13026442255e-06,0.0,10.0,2.02193492841e-07,1.7,2.17802775368e-06,16.67,100.0,9.0,100.0,-3.01031696312e-07,2.05457012918e-06,-1.11667821796e-09,-2.08928593804e-09,-1.74676613773e-06,5.18011289548e-07,5.17984175646e-07,3.15439662127e-07,58.04,19-1438-58L.S200001,2.17802775368e-06,0.065,1.93323632694,False,r,0.0,,3.0,2000.0,,
48,miniseed_c/MVOE_/2000/01/2000-01-19-1443-18S.MVO___019.mseed,False,,0.0,True,2000-01-19-1443-18S.MVO___019,2729.54403134,75.0,0.0,-0.414492450657,-1.90790868264,3.35,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-1443-18S.MVO___019.mseed,19.0,False,0.0,270.0,5.93647903359e-12,2000-01-19T14:43:18.040000Z,0.0,14.0,False,385,0.475,0.0,16.7225,385,-62.2098611111,0.0961838910446,-1.41378281368,7.0,43.0,1.0,r,7.78021476249e-07,0.0,10.0,1.57687569126e-07,0.7,1.67949182481e-06,18.08,100.0,9.64,100.0,-2.68998886631e-07,1.51189463969e-06,-7.27795649644e-09,-5.42754188555e-09,-1.55625695012e-06,4.00438775862e-07,3.99064356142e-07,2.30555562861e-07,18.04,19-1443-18L.S200001,1.67949182481e-06,-0.01,2.02760221218,False,r,0.0,,6.0,2000.0,,
49,miniseed_c/MVOE_/2000/01/2000-01-19-1444-03S.MVO___019.mseed,False,,0.0,True,2000-01-19-1444-03S.MVO___019,16549.6207105,75.0,0.0,-1.50595956656,-2.73299887926,3.55,0.9,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-1444-03S.MVO___019.mseed,19.0,False,0.0,270.0,2.34432154025e-11,2000-01-19T14:44:03.040000Z,0.0,14.0,False,386,3.545,0.0,16.7225,386,-62.2098611111,0.536388440714,-0.893354324306,6.1,44.0,1.0,r,1.62669164688e-06,0.0,10.0,3.11916985155e-07,2.35,3.64442461884e-06,17.79,100.0,9.655,100.0,-3.23304698152e-07,3.60775448369e-06,4.4351013723e-09,2.97007212673e-09,-3.56710076666e-06,7.13885291287e-07,7.08516701175e-07,3.66678212754e-07,3.04,19-1444-03L.S200001,3.64442461884e-06,0.17,2.14415470778,False,r,0.0,,3.0,2000.0,,
50,miniseed_c/MVOE_/2000/01/2000-01-19-1614-07S.MVO___019.mseed,False,,0.0,True,2000-01-19-1614-07S.MVO___019,4791.90765538,75.0,0.0,0.261678640769,-1.28633189799,2.5,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-1614-07S.MVO___019.mseed,19.0,False,0.0,318.5,1.2107845295e-11,2000-01-19T16:14:07.040000Z,0.0,16.0,False,393,0.98,0.0,16.7225,393,-62.205,0.125717321172,-1.2506267098,7.2,14.0,1.0,r,8.79207380896e-07,0.0,10.0,1.38996779403e-07,0.7,1.8394975971e-06,18.72,100.0,8.795,100.0,-2.65249732714e-07,1.76039055686e-06,-3.99146302682e-09,-3.24572437014e-10,-1.78294415706e-06,4.31578372371e-07,4.31568650318e-07,2.59740952269e-07,7.04,19-1614-07L.S200001,1.8394975971e-06,0.025,2.40115863332,False,r,0.0,,3.0,2000.0,,
51,miniseed_c/MVOE_/2000/01/2000-01-19-2321-34S.MVO___019.mseed,False,,0.0,True,2000-01-19-2321-34S.MVO___019,39439.5148697,75.0,0.0,-0.198240530749,-1.88371473444,4.45,1.45,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-19-2321-34S.MVO___019.mseed,19.0,False,0.0,253.0,8.45303622652e-11,2000-01-19T23:21:34.040000Z,0.0,23.0,False,396,7.87,0.0,16.7188888888,396,-62.2147222222,0.70622456506,-0.63712910058,5.55,21.0,1.0,r,1.61735427686e-06,0.0,10.0,2.30281613713e-07,2.55,6.15078942019e-06,30.005,100.0,11.435,100.0,-2.96501182094e-07,5.32550412287e-06,1.49976092402e-11,1.25476925605e-09,-5.80188884166e-06,8.35394411287e-07,8.35390443693e-07,2.92119309252e-07,34.04,19-2321-34L.S200001,6.15078942019e-06,0.04,3.26591591154,False,r,0.0,,7.0,2000.0,,
52,miniseed_c/MVOE_/2000/01/2000-01-20-0006-08S.MVO___019.mseed,False,,0.0,True,2000-01-20-0006-08S.MVO___019,8084.62388849,75.0,0.0,-0.656261139251,-1.91264379898,3.9,0.7,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-20-0006-08S.MVO___019.mseed,20.0,False,49.0,270.0,1.60278112327e-11,2000-01-20T00:06:08.040000Z,0.0,0.0,False,398,1.52,0.0,16.7130555555,398,-62.2098611111,0.301663118812,-1.09553723278,5.05,6.0,1.0,r,9.84480246828e-07,0.0,10.0,1.97538912779e-07,2.5,2.44273200942e-06,29.735,100.0,14.855,50.0,-2.89132658597e-07,1.96371997376e-06,6.24346986392e-10,1.08199612149e-09,-2.10158513084e-06,4.7995785059e-07,4.79938479034e-07,2.87852991857e-07,8.04,20-0006-08L.S200001,2.44273200942e-06,0.025,2.39477548349,False,e,0.0,,7.0,2000.0,,
53,miniseed_c/MVOE_/2000/01/2000-01-20-1358-31S.MVO___019.mseed,False,,0.0,True,2000-01-20-1358-31S.MVO___019,3467.02326642,75.0,0.0,0.024678172967,-1.55954707079,3.0,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-20-1358-31S.MVO___019.mseed,20.0,False,0.0,270.0,7.15101684172e-12,2000-01-20T13:58:31.040000Z,0.0,13.0,False,453,0.3,0.0,16.7225,453,-62.2098611111,0.186983165823,-1.34020959141,6.5,58.0,1.0,r,9.02664124918e-07,0.0,10.0,1.53104896459e-07,0.9,1.74735348807e-06,16.31,100.0,9.92,70.0,-2.65784454241e-07,1.74735348807e-06,1.23628851405e-10,-5.96343219935e-10,-1.44152464109e-06,4.17592101191e-07,4.17582202967e-07,2.8914425146e-07,31.04,20-1358-31L.S200001,1.74735348807e-06,0.08,1.96936980703,False,t,25.0,,4.0,2000.0,,
54,miniseed_c/MVOE_/2000/01/2000-01-20-1427-16S.MVO___019.mseed,False,,0.0,True,2000-01-20-1427-16S.MVO___019,12506.7761693,75.0,0.0,-0.30981751522,-1.87719980512,4.45,0.85,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-20-1427-16S.MVO___019.mseed,20.0,False,49.0,270.0,2.47464739185e-11,2000-01-20T14:27:16.040000Z,0.0,14.0,False,458,2.13,0.0,16.7130555555,458,-62.2098611111,0.386400871227,-0.971903511125,6.4,27.0,1.0,r,1.43342310219e-06,0.0,10.0,2.54859288117e-07,2.85,3.40221578222e-06,18.42,100.0,13.765,50.0,-3.9457127819e-07,3.31332331784e-06,5.12237656567e-09,3.20101493669e-09,-3.35730863405e-06,6.70493733524e-07,6.70487904005e-07,3.98739192042e-07,16.04,20-1427-16L.S200001,3.40221578222e-06,0.045,2.44702053959,False,e,0.0,,6.0,2000.0,,
55,miniseed_c/MVOE_/2000/01/2000-01-21-2101-39S.MVO___019.mseed,False,,0.0,True,2000-01-21-2101-39S.MVO___019,10983.5515397,75.0,0.0,-0.343115867839,-1.5215724801,2.85,0.3,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-21-2101-39S.MVO___019.mseed,21.0,False,0.0,270.0,2.00831714463e-11,2000-01-21T21:01:39.040000Z,0.0,21.0,False,557,2.24,0.0,16.7225,557,-62.2098611111,0.344034602769,-1.01249667756,6.25,1.0,1.0,r,7.42799032235e-07,0.0,10.0,1.09579824236e-07,1.15,2.22382492652e-06,16.72,100.0,13.33,100.0,-2.37297741379e-07,2.14975430546e-06,8.36044613469e-10,1.55433503617e-10,-1.99363916171e-06,4.07366215361e-07,4.07333285969e-07,2.3658758134e-07,39.04,21-2101-39L.S200001,2.22382492652e-06,0.02,3.28955923604,False,e,0.0,,9.0,2000.0,,
56,miniseed_c/MVOE_/2000/01/2000-01-24-1549-51S.MVO___019.mseed,False,,0.0,True,2000-01-24-1549-51S.MVO___019,27168.311312,75.0,0.0,0.740210454035,-1.01781959345,5.95,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/01/2000-01-24-1549-51S.MVO___019.mseed,24.0,False,0.0,318.5,4.29594780238e-11,2000-01-24T15:49:51.040000Z,0.0,15.0,False,667,1.36,0.0,16.7283333333,667,-62.205,0.736755749697,-0.746428996866,8.35,49.0,1.0,r,2.12773191515e-06,0.0,10.0,3.23525326937e-07,3.6,4.43203996722e-06,12.125,100.0,12.02,100.0,-6.44410586688e-07,4.27362604462e-06,-7.20848018346e-09,-1.03566038482e-08,-4.01995205453e-06,9.99230410812e-07,9.96021978292e-07,5.97505996515e-07,51.04,24-1549-51L.S200001,4.43203996722e-06,-0.005,2.38107975649,False,e,0.0,,1.0,2000.0,,
